Sim_MPH_1 Sim_MPH_2 Sim_MPH_3 Sim_MPH_4 Sim_MPH_5 Sim_MPH_6 Sim_MPH_7 Sim_MPH_8 Sim_MPH_9 Sim_MPH_10 Sim_MPH_11 Sim_MPH_12 Sim_MPH_13 Sim_MPH_14 Sim_MPH_15 Sim_MPH_16 Sim_MPH_17 Sim_MPH_18 Sim_MPH_19 Sim_MPH_20 Sim_MPH_21 Sim_MPH_22 Sim_MPH_23 Sim_MPH_24 Sim_MPH_25 Sim_MPH_26 Sim_MPH_27 Sim_MPH_28 Sim_MPH_29 Sim_MPH_30 Sim_MPH_31 Sim_MPH_32 Sim_MPH_33 Sim_MPH_34 Sim_MPH_35 Sim_MPH_36 Sim_MPH_37 Sim_MPH_38 Sim_MPH_39 Sim_MPH_40 Sim_MPH_41 Sim_MPH_42 Sim_MPH_43 Sim_MPH_44 Sim_MPH_45 Sim_MPH_46 Sim_MPH_47 Sim_MPH_48 Sim_MPH_49 Sim_MPH_50 Sim_MPH_51 Sim_MPH_52 Sim_MPH_53 Sim_MPH_54 Sim_MPH_55 Sim_MPH_56 Sim_MPH_57 Sim_MPH_58 Sim_MPH_59 Sim_MPH_60 Sim_MPH_61 Sim_MPH_62 Sim_MPH_63 Sim_MPH_64 Sim_MPH_65 Sim_MPH_66 Sim_MPH_67 Sim_MPH_68 Sim_MPH_69 Sim_MPH_70 Sim_MPH_71 Sim_MPH_72 Sim_MPH_73 Sim_MPH_74 Sim_MPH_75 Sim_MPH_76 Sim_MPH_77 Sim_MPH_78 Sim_MPH_79 Sim_MPH_80 Sim_MPH_81 Sim_MPH_82 Sim_MPH_83 Sim_MPH_84 Sim_MPH_85 Sim_MPH_86 Sim_MPH_87 Sim_MPH_88 Sim_MPH_89 Sim_MPH_90 Sim_MPH_91 Sim_MPH_92 Sim_MPH_93 Sim_MPH_94 Sim_MPH_95 Sim_MPH_96 Sim_MPH_97 Sim_MPH_98 Sim_MPH_99 Sim_MPH_100
F001_x_M001 0.211171421619714 0.389541631599402 -1.07444207977042 -0.497199979932304 0.45509407588163 0.956220488366717 -0.670429849563321 -0.172833299333539 1.16927396282727 -0.66512064634092 0.916822955385854 0.68610916219938 0.406190673022761 1.03330639028847 -0.126434917512766 0.498927908587138 -1.00607789637412 0.420827737056371 0.720571134701557 1.12014620040095 -0.35257590092042 -0.680241802418712 1.18672371732713 1.66968349194292 -0.850553189233393 1.11883658135694 -0.59856139514377 1.24326599794621 -0.470244719795994 0.703669719027213 0.716142108026535 -0.921992284549106 0.0612285104188992 0.393309408765175 0.0890847542883639 -2.07759242431804 -0.207737791049362 1.49068080977948 0.514468079679809 -0.491657542608711 0.412245423902832 1.71186232527733 -0.788770180835441 -0.183436011889423 2.23797771244628 0.481290505712764 1.2868505688132 1.37317380332903 0.706407856745371 0.952682571586679 1.92717042906952 0.224176451829926 -0.899534676581901 -0.833472485124513 0.231350344649101 -0.645782506052368 -0.609910255853599 0.423573947688233 -0.721461320760921 -0.121600546435905 0.429233357419829 1.58273990559077 1.54330024074578 0.83497643059847 1.6963623369137 0.518019682798402 -0.132349945884402 0.339433814026759 0.184760816743659 -0.243377979560104 0.257625357742299 -0.11912602708521 -0.0501194278071488 1.34247371234581 -0.621009711959582 -2.46240025620854 1.13940031711731 -0.578128515529839 0.951788862680542 0.679765879465852 -0.148532154252685 -0.0978091019002616 -1.02986866542339 -0.349963029829791 0.680364567692865 0.458480144599722 0.950191191265197 -1.05476759770327 -0.516373918266065 0.305251106879489 -0.179123367002472 -0.402458289936586 -0.799769899330208 0.484201335647141 -0.734853624368228 -0.325982583681297 -1.70082687499156 1.14277387779671 -0.373076123576295 1.9015762548328
F001_x_M002 -0.369237445204655 -0.896648842837072 -0.200093841048152 -0.388025361733249 1.30066200668066 -1.58549251735073 0.0514722301272944 0.0910174452857686 0.0245109464414748 0.530432907492112 -0.407338950905016 0.332854518275833 1.10871590081729 0.285546889670062 -0.309078693042953 0.490558174324233 -0.0166735370149531 0.288889693689774 0.410723631634419 0.101002776051291 -0.209679440817118 0.723916774635272 0.473920373513831 -0.0899027576974643 -1.32933693258353 0.0164633261080333 -2.11845461601394 1.18626679236643 0.238632372425177 0.171328317137762 0.707563482838849 -0.344110088361364 1.90704842743304 0.522083245274988 0.261699384319757 -0.766845779056742 -0.636723162572488 0.272925717650487 0.628638652005096 0.692700884595155 1.26838486726647 -0.0218408658067112 -1.22759454534827 0.590210454194454 0.947225704686734 0.851343267898013 -0.0329499527623889 0.942413422390843 0.706492956662154 1.88884274565788 0.120859053148105 0.722425908692645 -0.178602960395528 -0.31503866716871 -0.176205339472641 0.639630956963756 0.166024549714121 -2.07401070520142 0.17492419648694 0.543564814066679 0.567272786338382 0.535470508723027 0.604899378475403 -0.697237453791139 1.0961473179441 -0.0255711610958684 -0.582143663426085 -0.244340189519103 -0.451515745139303 -0.65243466425973 -0.312056131939283 -0.78527285566099 0.501783571004431 1.25558149581279 1.37167511142495 -0.444854100628462 0.930849702468007 -0.460195743518834 0.0777748856599198 0.690976032632868 -0.861606169686307 -0.671407594698026 -0.667946745605091 0.0923427392850558 0.066131435107089 -0.0168208532788644 1.85119029596898 -2.02124032542803 0.958943434969518 -1.17301253295015 -0.195134064749104 -1.44162820019968 -2.49273092157848 -0.287560854348107 -0.557638393265451 -0.0179728508268859 -1.70429853635936 -0.927604970751199 1.21758536270787 1.41059554482031
F001_x_M003 -0.237902172238813 -0.0292954574477859 -0.68870298987382 -0.195625818649448 1.50890076440708 -0.628561249028931 2.22127310640451 -0.5456790222507 -0.183001899009785 -0.209933047268905 -1.63551724536287 -0.142801189193423 0.516077731426584 -0.406986057244032 -0.509418864583198 -0.187379663179155 -1.1326039538095 -0.167938303532283 0.945991234059641 0.744615467526564 -0.36517114403003 0.941031034932295 0.301293537842325 0.182937800102284 -0.447499650330405 1.39267113806435 -1.65422615974549 1.69854899370843 2.67349233138941 1.56531481786337 1.08722126499784 -0.972240035494548 0.237548047525699 0.936819638617081 0.150021718537006 -2.36124490888973 -0.326253638919829 -1.05875943460353 1.42839088431209 0.0417146296110024 0.506269237760167 0.486473045125776 -0.136276257950252 0.000772529831046587 1.68232092295052 -0.374080604297346 1.11940039458764 2.07587734291733 1.09093045965885 0.903030289415889 1.59635077099029 -0.141823742579388 0.996706157069187 1.76650548040572 1.05084805436388 -1.04538702025979 0.46612036653437 -1.52174513963696 -0.679940878619487 -0.0840830002063575 1.03456922834048 1.62132967864248 2.14641695969519 0.576664160576506 1.53182031046132 0.956658848719544 1.35539984093222 -0.0522255384172233 -1.83880281272645 -0.955410583358116 -0.000896675268213742 -0.347989012755959 1.07451251335312 1.61520380767149 -0.474626280333225 -1.70615341271393 1.96740332948915 -0.519889416519343 -0.705874431315705 -2.11930025434819 0.147694438097143 -0.577013555811993 -0.994438852921024 -1.02053776148636 0.402633766789921 0.88430827472153 1.4580812316857 1.10495648165203 -0.72707082974615 0.283326436162053 -2.0159609467521 -2.24233723433753 -0.838108370564604 -2.01753836841993 0.825165316703236 0.0718218815154456 -0.92032282215457 0.595863477054085 -0.4917340798825 -0.257021526795987
F001_x_M004 1.80961216618967 1.47102360569648 -0.993237023117459 -0.432874787559953 -0.454191242009989 0.227441326084215 2.78168783206175 0.061640127773334 1.25118481892633 0.142747753613304 -1.10149990282624 -0.348337616459386 0.703464848385125 1.37387437682413 -0.107011928256163 0.42064611174257 -0.350549366392288 0.428572725447388 0.656932699119327 0.409888999660001 -1.78003960857038 0.0832837873417821 1.34617409726178 0.678972404571147 -0.80290341088289 0.848112401830197 -0.413791473741129 1.92950453239511 -0.0728809599844236 0.07877631349131 0.645589475578301 -1.02877294879332 1.17489768334456 1.0521144162639 0.369444223796379 -0.315917273427985 -1.77550090130361 1.85139324089592 0.241668940040855 -0.238118102691106 -0.220551520402922 -0.855326888346526 -2.37258767985421 -0.210483478234807 -0.439954358319804 0.448619024927864 0.693328452748491 0.723027886080034 -0.789279415729824 0.663181565581672 -0.287079536091299 -0.617588133708314 -0.423266156399514 -0.781556083276661 0.670878477056623 -0.338618564435662 0.0549900184601142 -0.579838139105453 -0.878647753125276 0.194931599296679 -0.086266588717885 1.68774837943915 1.81774018188636 -0.689171211503744 2.39679610085508 0.331688991605463 1.11906310680619 0.55227948490536 -1.35110147601995 -1.95678494982503 -0.279064237419785 -1.53077434916161 0.456193068624634 1.24482258553002 -0.100962662028899 -1.99908703675165 1.05853572283192 0.211836987109654 -0.25449059481314 -0.987103506756479 -0.0846338410302191 -0.339073879977062 -1.08269168862976 1.27514263398138 0.47897749592765 0.230284354820838 0.484460807349207 -0.504898299152155 0.679485902716153 -1.33288892326756 0.634569123594825 -1.05259449701718 -1.3396582596069 -0.647311994609431 -0.609230975728073 -0.566897112212012 -1.86280612898424 0.18473819820658 2.63515914402565 1.9324718938157
F001_x_M005 -1.38709643916484 0.23352876155522 -0.748753069102177 0.362267509465992 1.16814663251027 -0.577283408714395 2.90160442917793 -1.48083452931117 -0.149947325330951 -0.445374199549797 -1.05106227755321 -0.711466060946273 1.07236606364526 -1.47783928550902 -1.33787624756961 0.282306033687197 -0.750928740877613 -0.616810609456215 0.480266315161229 -0.0297024980914111 -0.731193409558026 0.926505958359946 -0.132798350348645 -0.410125830022913 0.0152698286551467 1.88381401049867 -0.61047409359752 1.31012839981311 1.06489928895794 0.317766798750389 0.904594417316019 -0.707343190260782 -0.0477069723316289 1.60854039908454 1.24603069531157 -1.92343496465528 -1.26833298381291 -0.0323124845675309 2.2618905394979 -0.189172419071687 0.11076535736494 1.46141396217956 -1.01014690059145 0.82637092251425 1.6673595030626 -0.376201365642936 1.38590428408613 1.27369973750455 0.539092299719415 1.64259736952709 0.155922926409777 0.486699139137912 1.23810422190955 0.38422641671094 -0.12749229393962 -0.952753048943234 0.182098925753854 -0.78336478848292 -0.712071179738726 -0.0923503731103085 0.596082871202615 0.511948435832389 0.211635306449169 -0.464934280991073 0.364704459528671 -0.936683448468381 0.945459223238802 1.24625566936528 -0.695641075657932 -1.33854885395094 -0.0558008212785774 -0.72795750385222 0.299832827078125 1.65533521140576 0.847323474258086 -2.04204836076828 1.36532338561912 -0.229291752136053 -0.927940598751426 -2.15250916148073 0.057058361151581 -0.539447515257927 -0.437876672419582 -0.261964547406529 0.441362557006275 1.0928050146708 1.51093774591547 1.22148044925472 0.766096420920978 -0.0723092737832783 0.69872538288873 -0.678205122470382 -1.56262856329217 -0.367526720769245 -0.0079851631922967 -0.282166811651863 -1.34132468125682 -0.118918474674418 -0.865825010988938 0.591793850576769
F001_x_M006 -0.322765397152961 1.81951636713666 -0.66230432206925 0.388327365717609 0.411443211203881 -0.252520284537017 1.42070376515879 0.379545180144339 0.697064685292477 -0.475326643284954 -0.547432509721055 0.803266634381184 0.0494366758180654 1.36948996121442 1.48643984757721 0.255827136866009 0.0830784586054596 1.1466877700204 0.56534621737395 0.56377322920647 -1.70410987756805 -0.620272751494261 0.861529554075767 -0.288044875890669 -0.754528665048151 0.497137279065213 -1.63682002848574 0.958710181886047 0.361023727367675 0.116558393758257 -0.0814382207161174 -0.507646469297144 0.718331975466995 0.64838664248619 1.37022997234531 -0.448643703368906 -0.967761800319086 0.755166755598199 0.248832815722153 0.268631223947709 0.417578519154563 1.19560053714123 0.262334682363759 1.21593087391266 0.964785897363525 -0.873657419998923 1.40031746610651 1.73061594902625 -0.59299804460435 1.59272840613072 0.745894623925775 -0.250026665344028 -1.43785929250014 0.475764912388478 0.193054328267205 -1.15716058132724 -0.904387201640892 -1.11807487501085 -1.14359384517073 -0.00962920629573932 -0.617046173665297 1.61235179357931 1.0416749224394 -0.834396181734278 0.73814895889497 0.332353678213417 0.350614079382564 1.25165337704661 -1.32250237556306 -2.50974523907004 0.59973794123449 0.222569912716435 0.0723962832067814 1.38820131001037 -0.155358300508672 -0.968813089834277 0.391931091938858 0.0791985273826024 -0.530507407405485 -1.44251784588555 -0.0296214248727549 -1.29459449444542 -1.04351474596852 -0.0684668629851514 0.178903282331856 0.236514244795605 0.574421087117868 -1.261219450661 0.162797756344153 -0.906928753636164 -0.239337755442561 -1.77407663024099 -0.987566380033525 -1.13361672142363 0.710216358394183 -1.20640840808226 0.197548719535979 0.462305862735892 0.641234062194953 0.774918712982674
F001_x_M007 -0.915424222144174 0.723823439004829 -0.323450875820872 0.959867703576518 1.56634935466843 0.0348224063530851 1.33298882511179 -0.529781960875557 1.36864847955966 -0.4960666817754 -0.489958073138122 0.538491832470695 0.330850359782703 -0.278181457405726 0.0700180243432526 0.271454864442681 -0.628817558227833 0.613259737519186 -0.166495094141639 -0.800502661761373 -0.408002079580755 -0.648837214344182 0.729071884291158 0.290492303005693 -1.41377105422173 0.88180918125647 -0.914681136895058 1.77559810691285 -0.629645048609702 0.459062196356342 -0.0536037782778304 0.164579875732419 1.34477156684296 0.920703839128237 0.126750339005115 -0.544433290094339 -1.93495687189416 0.978755326508203 1.79435922173486 0.893884933593998 0.327034142034629 0.350169025833848 -0.661568653738933 -0.00553786288903024 1.47075727642782 0.621236872902558 -0.255105602634566 2.47598445889224 0.872981364902906 1.38753158466189 0.687251714958025 -1.08536067995495 -0.981121239861149 -0.155431770038744 0.463298226215174 -1.32152760386943 -0.534009714608963 -0.716376588604684 -0.216133166667924 0.0574370233914204 0.724621267810702 1.28870737783689 0.705521486642027 -0.90389776539983 0.659292101155227 0.946030127559907 -0.608099905169253 -0.151851538512768 0.355990919021695 -0.709444981892128 1.05350966603918 -1.49074548887802 0.95953803461346 0.346568129013913 -0.950302982135429 -1.92307251824402 0.992874984816006 -1.30416420209953 -0.275002248200831 -0.994999560406348 -1.50353839398565 -0.92060488069232 -1.77255194892866 0.0170072160302478 1.10821417231787 1.09258234467528 0.441786779559653 -0.184496268232748 1.33146236261044 -1.07760128110654 -0.069157828814035 -0.45947473105444 -0.30588483294709 -1.0190174452891 -0.957765508098939 0.205555519855725 -1.05971388791301 -0.188270387350695 -0.0103071236049772 0.978401506827887
F001_x_M008 1.19930718960376 0.642173104058306 -1.83192302891264 0.341306532176771 1.05764785656154 -1.58292940790286 1.32097461449499 -0.891990711058027 -1.29814087026657 -0.698989653388577 -1.77010596532417 -0.303776837512918 1.80111346800381 0.0348440170318044 0.994216499989777 0.250143373154949 0.0587041940686189 -0.153374792299561 0.370153385208213 0.283378831248694 -1.56642589500799 -0.207672118621801 1.55541524226401 0.986315383743479 -0.452527146239262 1.15527611554641 -1.76480899321783 0.54052437404439 1.41839315946489 0.136267248683084 -0.176212886325494 -0.727826370674086 -0.249132203657419 1.71380870542864 0.103559359705039 -1.3154143981012 -1.32891791777584 1.92234082896604 2.46641635840738 -0.22256130465606 0.201263165858625 -0.0418658231202846 -1.014818561988 -0.0688932826110978 0.542048484901723 0.822393241140312 0.556532036176092 2.38999757512127 2.01173582141262 1.34905111264453 0.756873621818368 0.832548904746063 1.15817555343479 0.148896702694489 2.42921115058815 -1.18741608606269 -0.0799642822153708 -1.4457086197404 -1.07404811139271 0.243319734563595 0.923661149490334 2.04085802943572 2.14830018360731 -0.0130314111715986 1.85217930986223 -0.167818923900319 2.16706101125387 0.673384386802895 -0.753425217702278 -0.561525454193856 -0.18535052904506 0.252281594111017 1.57522613293202 2.14572756028792 0.429604542487911 -0.98151291122315 2.96690475688747 -0.268438731346313 -1.24764367429693 -2.09177130203958 -1.74370136566836 -0.703993939807846 -1.08472504767331 0.393513968731587 0.589884647752994 0.0404045548150982 0.819751143702566 -0.505389814073118 1.51403317977784 -1.39320064597671 0.465874600891307 -0.617726830780937 -2.43065872108973 -1.11834343802961 -0.351854348185442 -0.251578882096806 -1.94369749504956 -0.196001409767961 0.195895072665161 1.86929966495474
F001_x_M009 0.260724556801219 1.32844455829083 -0.570029945299031 0.359306719709062 -0.539731498998594 -0.00148305865214243 2.52073600230511 -0.943316096347694 0.624145526555256 -1.07027234423949 -1.01097273534695 -0.672028368416399 1.0448010594313 -0.717349215894581 -0.82755259914735 0.0704008653497009 0.244086607524036 -0.578592247179256 0.663153673961906 0.186068545092103 -1.01144805619042 -0.483967550352238 1.16353767229086 0.257326585085382 -0.494397147342009 1.55685381835038 -1.15664010964915 2.06753194122405 0.892331051526554 1.52403528983725 0.48636780170801 -0.750402379368225 0.999578806558589 0.591015310797335 0.690681157476483 -0.758186256930244 -2.39362683102316 -0.0360862284423406 1.65593418341537 0.464621692439129 -0.827058126256406 -0.122695205916129 -1.17437620029234 0.169602569480646 2.98271825198752 -0.555613706679266 0.821063279175519 1.07919549820324 1.25015154745281 1.27412451884395 1.1089391015594 -1.05206984947613 0.117968443565879 1.33124668735268 1.32803980174646 -0.0378261496909396 -0.387960966722432 -0.925292632361043 0.215406216459675 0.108784435944764 -0.413222913870587 1.78630885387043 1.61279958639199 -0.749172318296224 1.094094715912 -0.00889532814216915 0.0440776481484034 0.821658942571803 -0.403207216103106 -2.14706550616672 0.291733015521383 -0.298971194923549 1.11595814819415 1.66929807304517 0.953148265662158 -1.74902770194037 0.832586651814561 0.55623838587328 -1.58534467711677 -0.824888620299652 -0.7977142898249 0.0670571330158384 -1.47841211609685 0.0707899508813615 0.703132903004043 0.546922693509802 1.63069475340681 -0.91486561489338 -0.196440869106268 -0.788757137688379 0.739820744806296 -0.2926394935374 -1.86338077980762 -0.357849326615411 -0.18836275298667 0.405365652933439 -0.0571214099455311 0.844438515269825 -0.372188767337325 0.888545882108265
F001_x_M010 1.62056436173819 1.61990128590682 -1.50749649742088 -0.406439217886431 1.31553924806319 0.467777276240908 1.65369576365789 0.212734383455517 -1.61837556540509 -1.2096892443839 0.746353628047076 -2.18449164260682 0.33000662136188 0.177781479457874 0.875952064356512 0.5170347284753 0.571684568731747 -0.824910705972668 -0.251423231321479 -0.608564188113745 -0.804053199947069 0.343477347203755 0.116390558185443 0.789849639220592 -1.28614621433426 0.11344800168384 -1.17874267638414 1.62938454402174 1.1639249231017 0.193010192382117 -0.0092078195511538 -0.388239596560434 1.89001877049811 -0.176014674664568 0.194423066292839 -1.40476151541787 0.553067671327242 1.56636232155372 -0.341933978671177 0.0656098169904866 0.804054667789438 -0.0542674392607562 -1.17876363777322 -1.23148069794619 0.414376020409988 -0.147415294072484 0.662367939310831 -0.855191621350539 0.73048692761965 0.734380035892385 2.01419949865334 -0.616041416768088 -1.30058656398555 -0.354610478982449 0.784669747167689 -0.416853982610417 -0.405588328905591 -1.03608210006523 -0.409288860050816 0.484330118438159 0.0955759293430846 0.733798945776946 1.46372390284736 -0.152853293057541 0.374426032865652 0.770130251728283 0.981766255050132 0.508906460685658 -0.143867798714976 -0.917446062992466 0.985532948453239 -0.917274469259825 0.5206259527463 0.460739914293995 0.671653909220487 -1.00724709303807 1.42077125162152 -0.31437496975615 -1.01058643527126 -0.272453033258177 -0.397060649908095 0.0619416999136404 -0.967345216815413 0.637938597249483 2.5293083178173 0.536192426484522 1.87804791516689 -0.759276477594296 0.492419480542624 -1.20945313564564 -0.666815736638783 -0.0342834282747905 -0.564527290321864 0.541838479631235 1.40452660128658 0.552980956516966 -1.53552225221185 0.651132453374437 -0.17059221318839 0.929831288147346
