Sim_MPH_1 Sim_MPH_2 Sim_MPH_3 Sim_MPH_4 Sim_MPH_5 Sim_MPH_6 Sim_MPH_7 Sim_MPH_8 Sim_MPH_9 Sim_MPH_10 Sim_MPH_11 Sim_MPH_12 Sim_MPH_13 Sim_MPH_14 Sim_MPH_15 Sim_MPH_16 Sim_MPH_17 Sim_MPH_18 Sim_MPH_19 Sim_MPH_20 Sim_MPH_21 Sim_MPH_22 Sim_MPH_23 Sim_MPH_24 Sim_MPH_25 Sim_MPH_26 Sim_MPH_27 Sim_MPH_28 Sim_MPH_29 Sim_MPH_30 Sim_MPH_31 Sim_MPH_32 Sim_MPH_33 Sim_MPH_34 Sim_MPH_35 Sim_MPH_36 Sim_MPH_37 Sim_MPH_38 Sim_MPH_39 Sim_MPH_40 Sim_MPH_41 Sim_MPH_42 Sim_MPH_43 Sim_MPH_44 Sim_MPH_45 Sim_MPH_46 Sim_MPH_47 Sim_MPH_48 Sim_MPH_49 Sim_MPH_50 Sim_MPH_51 Sim_MPH_52 Sim_MPH_53 Sim_MPH_54 Sim_MPH_55 Sim_MPH_56 Sim_MPH_57 Sim_MPH_58 Sim_MPH_59 Sim_MPH_60 Sim_MPH_61 Sim_MPH_62 Sim_MPH_63 Sim_MPH_64 Sim_MPH_65 Sim_MPH_66 Sim_MPH_67 Sim_MPH_68 Sim_MPH_69 Sim_MPH_70 Sim_MPH_71 Sim_MPH_72 Sim_MPH_73 Sim_MPH_74 Sim_MPH_75 Sim_MPH_76 Sim_MPH_77 Sim_MPH_78 Sim_MPH_79 Sim_MPH_80 Sim_MPH_81 Sim_MPH_82 Sim_MPH_83 Sim_MPH_84 Sim_MPH_85 Sim_MPH_86 Sim_MPH_87 Sim_MPH_88 Sim_MPH_89 Sim_MPH_90 Sim_MPH_91 Sim_MPH_92 Sim_MPH_93 Sim_MPH_94 Sim_MPH_95 Sim_MPH_96 Sim_MPH_97 Sim_MPH_98 Sim_MPH_99 Sim_MPH_100
F001_x_M001 0.921792927908142 1.40411103492386 -1.26879081310224 0.457559949196872 -0.225089989318681 -1.07066937896231 0.839913541059231 0.172071840344653 0.441415781672183 -1.60168900660819 -1.39184390468087 -0.00693381630972556 -0.845005752356941 1.0775530776551 0.284695285840308 -0.692998846232883 0.19484705991382 -1.1386302676814 -0.836564101523291 0.143187635943432 -0.254566190722378 -0.388347490365909 -0.858605674377803 0.119338302496661 1.4092006757647 0.827740287433494 0.0108324311017041 0.92350058490936 1.65899077204056 -0.212822872559901 0.322819924390107 -0.430051989118097 -0.151160811638299 -0.952434776467495 -1.61058913680473 1.66772793331527 0.102323837079208 -0.0949247064452557 1.10680435013739 -0.943473287509655 0.584743463140285 1.13265909727064 0.883853525961614 -1.32340864711571 -0.730735526024162 0.0739855108140745 1.08770376315799 0.00689187742293063 0.551853845648993 0.488261554889949 0.723263435407306 -1.23845653123124 0.256674229796381 1.15286134071832 0.659130281925406 -0.710399524586062 1.06829412918081 1.16961549507051 0.695569541884002 -1.61003266711459 1.54862228344073 -0.0608320466988568 0.940930224254394 -0.287208879919803 0.238566746753014 0.444077268150038 0.323763881573746 0.366915151961094 0.546182800821881 -0.418832459854146 0.023282464427646 -0.318864084727274 0.106589834730115 0.789425012967831 0.377633750899995 -1.21602493707532 -1.94730176040276 0.173408138756802 -1.28148792245743 1.22804338495924 0.799242176511425 -0.478513593505055 0.977535496340038 -0.541415439327651 1.4962688923797 -0.607250058755132 -0.418494677568321 -0.0531235473348576 -0.502844157900512 0.251566016804842 -0.404345079752707 0.226478218293054 0.365101288605328 -0.237416030550827 -1.10450989807032 0.385960428923124 -0.365569291975937 0.149591196878719 -2.1431925855885 -1.07827106044014
F001_x_M002 1.11344638275959 -0.271975171170876 1.3533511201963 0.572911873554894 -0.175611540352403 -0.0375531238341137 -0.426742032131103 -1.75633285976342 1.19205133529975 -0.521784691102472 0.309561008726718 -0.550446192690227 -0.662138319365986 1.18982845650228 0.808628242129523 -0.0376087321774611 1.33405692492879 0.183050637171133 -1.2365324333642 -0.182040566594022 -0.813324516818192 -0.0889170417736895 -0.299125982096268 -1.9113917921402 -0.149777067074015 -0.399845690009624 1.25149190004128 -0.826014494769043 0.228092365941787 -0.324848363209188 0.0769740356355552 0.334218586618798 0.226003071803432 -0.294775188759071 0.22186636171986 1.57358429304663 1.50136208104193 -1.23164256676535 -1.8130685732891 0.553332175663317 -0.497071213575316 0.358274850150644 -0.807776013439106 0.257532593209245 0.801962728993117 0.0896069510381921 1.51846851105387 1.23391221095309 1.04978799945421 0.0846895037539324 2.31279507459105 0.597981428747128 -0.44578985911564 -2.41138134141797 0.794537292731948 0.19967978118913 -0.890412900368757 0.251498762496624 -0.0593018317214356 -0.448417652287637 2.50826203873983 0.0677457523058121 3.00095516364606 -0.114910386530322 0.816391990020445 -0.0536622854395274 -0.908082528038724 0.782341648139828 0.62891947284776 -0.0422911141532534 -1.54050098521541 -0.652090668436655 0.569254746642624 -0.758273257822309 -0.776152133567015 -0.196178608930432 0.392020152887779 0.647628674411591 0.468469436355083 0.597253754400635 -0.47692559288489 -1.32471998481403 -0.480384136164942 -1.64801999726146 1.43924730592753 -0.18778212782107 0.301556624928026 1.51796588554121 -0.798696933012227 1.78184906036305 -0.450014011021777 -0.80022164077001 -0.637232840835288 0.882776740709212 -0.265660115120213 0.827378824899478 0.0756396944504709 0.661431312375033 -1.33051431587635 0.377675187353753
F001_x_M003 0.654743708059823 -1.69280906221084 -0.387908803132599 -0.151428425205478 0.3538305733583 -0.204147279977228 1.27281590904249 0.143247537199086 0.0345660362942858 -2.53088086189098 0.0497922336586181 -1.33953416200956 -0.364998397189371 1.23527066587606 0.453269210130448 -1.03700714057134 1.47676656004255 1.7568057120488 -0.153323064666742 -1.11358589187368 0.606462708271793 -0.268385529290274 -1.54941943555705 -1.96237322376799 0.0218432710942552 -0.439138766703457 -1.06445747307958 -1.15116883158125 2.60058058068933 -0.358179783841946 1.06531015798223 -0.274973441974201 0.115657592689124 0.276613967910904 0.235445204316938 -0.522672642287994 -1.14073726647026 0.18506938495741 -1.41864934915572 1.63060915450028 0.257452579343497 -0.0637698644678266 -0.311662995609168 -0.426108516337846 -1.41988112591679 -1.21853570514996 1.39202094251092 0.360966949890294 0.433375357684771 -0.0575022461183143 1.19470937348463 -0.799770040362842 0.811991718511906 -0.259171983163719 0.504855578745496 0.466118170087761 -0.538842103402242 1.80413355043579 0.491092611390326 -0.514457958068897 2.36464962471463 0.0177899515573851 0.72506368977731 0.0561837921193334 0.827377736895023 0.946427161951683 -0.35291049971081 -1.47829321840433 0.259901836622255 -0.663062568531856 -0.893405982471288 1.06159438806391 -0.234945550732411 -1.02533955703321 0.0715899629951633 0.213074539261372 -1.52443280285778 -0.0528643796619697 -0.0533555690169811 1.3434710071545 -0.426343733498404 -0.14340490153934 -1.36915005641229 -0.758057481472595 0.0549163373255258 0.719905435145367 -0.255918859483704 1.05627312221817 -0.108260969796507 1.06918502665318 -1.19416258758905 1.19466172464155 0.565801483413653 0.148115672423049 0.54944136270736 -0.591222193032176 0.0432941455769346 1.43042281202767 -1.09847738889057 -0.444483445057831
F001_x_M004 0.662077830717964 -0.0538947501351795 -0.827844560192764 -0.207277759729217 -0.305419988957095 1.16099996945019 0.223841956951467 -1.05586156366145 0.996358774341972 -0.583845719107819 -0.388863667254161 -0.0162796742960819 -2.36442597343495 2.07322037546681 0.578610011034641 -0.488537179465205 0.219685413693076 2.80400976553642 -0.902830142133437 0.863682965968219 0.661855025533853 -0.733871616531517 -0.727967889945924 -0.587341311142398 0.367245221039133 0.96655006281034 -0.230472295854608 -1.69747355051222 1.70225274480599 0.594670126517332 1.04681328216347 -2.16948799532411 -0.448943652505894 0.407397765943609 -2.22280866980602 0.691294064852094 -0.243458368434086 -0.254869032595765 -0.60284341840849 0.138415124733445 -0.552558960839458 0.59038580335234 -0.194286819238723 -1.84507221198856 -1.44284578882342 0.702715303134906 0.515999960811891 -0.488966174311372 0.571754070839096 -0.938990271110107 -0.295108011530884 -0.833063605885334 -0.181679889245845 -1.50372419476822 0.11504887906946 0.592059149903701 -0.852358311429117 1.15255175137702 0.939163740939974 -0.187297679417389 1.59291269767889 -0.321514919199963 1.06715455274809 -0.206584999380862 0.070954316681433 1.44084552130882 1.25633941775232 -0.482229784427966 0.558874568439982 -0.416467203874487 1.13518943669551 -0.100220400072508 1.00862230340816 -0.580340000839175 -0.305106850293539 -0.390893197090593 -0.0558938359770889 -0.244867356865164 -1.58400448987211 0.189640984628 -0.179530855499917 -0.713326847967802 -0.454506942113983 -0.0151307676548258 1.21003635386881 -0.57961040311356 -0.928227835202933 -0.405284287232902 0.413732332571978 1.31270109063334 0.131092790973575 0.672647386538619 0.416381621736948 -0.735001851304695 0.0594452902962278 -0.306838365668987 -1.62629984358036 0.423695768742809 -2.13072070045775 -0.390206737092337
F001_x_M005 0.344752426698823 -0.90162787986285 -0.0815382392023951 -0.165828078499353 -0.585680788005079 0.377378371974391 0.252354769241469 -0.522693180825048 -0.159229425864611 -1.64070756256093 -0.58274212785399 -0.890449625777271 -0.47358257456189 0.139565337074329 -0.0661824359386777 -0.836125589140792 0.700636185118108 2.76249865685937 -0.194414134237419 -0.168753132409913 -1.4534212780512 -0.0999328850910836 -0.866724532488198 -1.63934370775058 0.71244060428592 -0.401619344600063 -0.938500772941636 -1.99129435109614 1.93806132041912 -2.19016690877609 1.01103012208084 -0.196713727117603 1.78404816263747 1.37139666532062 1.42669966449644 0.428880416282555 0.327510354612244 -0.928523312763595 -0.0890905265502114 1.05127572495157 0.0439292020110491 -0.0265257551675797 1.05001382690126 -2.95670681006488 -0.867116481442942 -0.547154552838878 1.23961760590848 -0.756176618742698 1.29149676717655 0.291323328749145 1.22005388933924 -0.359721991345714 -0.226083877313174 -1.50208232680022 0.916394125937678 -0.122131054892917 0.195504316643625 0.771035675507822 0.772829248539121 -0.304847884588819 1.81704745020263 1.21972390157407 2.64674229321797 -0.155007058150643 1.23464291138068 1.06921737597791 -0.824153258089698 0.770123481414207 0.532049020044789 0.508735698692296 0.214519077322293 -0.191867011223526 -0.338975395057203 -1.1338779590148 -0.162181189762425 -1.01963017290171 -0.966624830800945 -0.404426231401037 -1.27834827879115 1.20029162661224 0.35163525564102 -0.446423425898666 -0.270363530048349 -1.21473477617563 0.82614262602907 -0.428608247011811 0.776851037845983 -0.257984403429318 0.43281269519387 1.11618736893638 0.551968456497404 -0.939745514668667 -0.164420674025986 0.521644311229261 0.592134632205837 -1.08953926584056 -1.49350776574174 1.3490084023156 -0.939546213674122 0.363906118577866
F001_x_M006 0.216846246142971 -0.321291580811657 -0.498725273340977 -0.157322316037347 0.0234150705399347 0.423002409346368 0.56797052058438 -0.546138312288508 2.05440964379288 -0.959264801711506 0.269905089732824 0.0179552312077522 -2.1795320300326 0.924870404385993 0.226070155993512 1.17327558624456 0.193917718038021 0.616304268422436 1.12405233059601 -0.478554923799888 0.000872915565772736 -0.235252910434666 -0.3214461653843 -0.325071070968327 2.04101975557046 0.651910301607176 0.377259862872069 -0.163857746475108 1.58118964239504 0.686124694988792 1.41186731228861 0.127788244053628 0.610728563888478 -0.118842946450938 -0.619763665738843 0.0696791948611117 0.555180095236757 -0.149165291428626 0.714950296008706 -0.638699157540296 -0.84119581513115 0.798144436738866 0.371541979940227 -0.527301033945943 0.146657795563955 -0.683053897707666 -0.129405068108869 -1.26106986052344 -0.308099639286854 0.397759123423197 0.492623049166279 1.03616321569897 0.531777678226438 0.107448932377414 0.333914277139848 0.0856723676438192 0.0775870156076419 1.251808296414 0.570085672746989 -0.567264084138992 2.35357575231876 0.59928393928807 1.07836635922882 -0.800463547170798 0.120935318466371 1.64823328690295 1.03219192816139 -0.569230974578141 0.619281439416438 1.29860152705046 -0.488570935815403 -0.364822633556696 -0.246160115865901 0.738297581979254 -0.172135896352836 -0.867788057240148 -1.80353734872491 -0.0437006602723507 -1.19129479978025 -0.0421566108260779 -0.379076582242768 -0.72184867871921 -0.42588494838788 -0.825548930848906 0.67826673256237 -0.684462357545974 0.715696044419668 0.873952478864413 -1.43761965294812 -0.0526473944232 -0.627215222617225 1.0220159900724 0.923966618400866 0.661435229549907 0.396660314806162 0.289194304687735 -1.69970574936987 -0.432352565657355 -1.27015114406622 -0.328123266608355
F001_x_M007 0.394095788278244 0.838569557986069 -0.355194347714038 -0.312760208050223 -0.313001510469052 1.1535486978347 1.24031325494829 -0.657718480406728 0.557904147437736 -2.44554513779706 0.917831198506847 0.0688219350321531 -0.499585491472432 0.864101262169259 0.769389189922213 -0.333776219307781 -0.326338967383249 1.67550993229993 -1.16044156560235 0.365770749179917 0.444529838646985 -0.752920221436275 0.10726850523884 -1.23436775263748 0.790943612450584 -0.455444617260249 -0.795079934387258 -1.06067457727436 1.07566651487733 -1.71486037647863 1.02857809604596 -0.739549602019805 0.239665232434191 0.351793863887306 0.104385895543826 -0.322311874682932 -0.848726119912153 -0.217338560994026 -0.832239914853145 -0.256638618837034 0.527027843638016 0.746551422837363 0.553974951173631 -0.788039378200832 -1.82852195583555 -0.306011346544364 1.97544303801521 0.145494438719246 1.93413831255585 0.164961928077594 -0.512790729207221 0.523385935040688 -0.866614523952215 -0.382151659283263 -0.435751442732341 0.477470643112925 0.169476535169088 1.44689576277419 1.97171707074275 0.10213955606892 1.46913814315329 0.669568677762877 1.14648540755988 -0.48047870174938 0.382774815007366 -0.0804821665475042 0.121827841361621 -0.225674894830273 -1.27477912711769 -1.26020342926328 0.483338747215841 -0.492531209316127 -1.37861675400304 0.711539033796071 0.587590533849721 -0.428770334533631 -1.7783322107237 -0.381828841110542 -0.718515092669862 0.944073426732038 -0.778205492147579 -1.07020754028179 -0.297774770494478 -0.526937399717564 0.77018569886092 -1.62853236336864 0.0253697415082063 0.702201061394108 -0.250742740779716 1.56274938969414 0.167624059821923 0.548277775194704 0.286185874451751 0.89892744079812 0.0365651423597124 -0.178267708557298 -0.774870582364584 1.31523470913976 -0.86194308352114 -0.431628607486523
F001_x_M008 -0.425529281938331 0.258476490253813 0.185522822477956 0.117864925073792 -0.498209724974756 1.36401018237407 0.807026667067329 -0.690266399016904 0.518237486803145 -0.506490606489132 -0.0838536662181427 -1.97268701318164 -0.753820031934645 0.571787630442947 0.054706607002202 0.107593070954759 -0.148479093821189 2.70377124356374 -0.915582796485145 0.0747864067435248 -0.218952409834364 -0.268700427321707 -0.14204066818083 -1.01067050174747 1.46369428270819 0.509347531535335 -0.00575586164743688 -0.594939801378663 1.47520638807699 -1.26031573087722 0.856097309648459 0.240034827461631 0.473279434983431 -0.222293170358213 1.33822875682747 0.395473068978345 -0.620689297917971 -0.87119878189196 0.448055647577417 0.116473248021762 0.161085057552109 -0.127491227099295 1.53839285081626 -1.11534124980706 -0.91857671773798 -0.0382134572368409 0.663737481640212 -0.962341184693034 0.376031581910646 0.761508089758413 0.81975951329537 -0.0995196116882276 -0.633588161109731 -1.3204574684595 0.609249461547117 0.071649073010891 0.690934470000962 0.794033910283459 0.963712684385918 0.147721691209276 2.46992929082256 1.07073385841251 1.89188137885054 0.770454584457876 1.50914397752882 0.204381542572056 -0.404194484321815 -0.658712972447634 0.561323110200816 -0.0270870380901381 0.700656722535471 1.48926410316648 0.215163209805775 -1.11000421727825 -0.214553111569996 -1.23688342566252 -2.02612094950851 0.024790376851143 -1.37821045833432 0.482253752552003 -0.0311568734721033 -0.635632207122035 0.262400899158234 -2.00871639418695 0.623801711037929 -1.98025498029304 -0.2480985446058 0.34428299036609 -0.221378775269143 2.05331491717284 0.518719201366455 0.569879982371807 0.0580964786088548 0.668664155169046 1.20114114198368 -1.54639632331084 0.358942240125701 0.167699362271313 -0.393151219096875 -0.156739112276464
F001_x_M009 -0.00894702325359642 -0.594158039100376 -0.231521925541633 0.272873469140587 -0.84772275474094 1.63261752093534 -0.663086098217854 0.0946396515321822 0.69991985176822 -0.850472099325125 -0.282232956247654 -0.54917891131929 -0.941527561687975 0.758488339747088 0.736799134301559 -1.258854594297 -0.779069681320525 1.29275091946358 0.421034365596022 0.314009046835886 -0.975744117556458 0.931088337651272 -0.76090797827933 -0.91195328433724 0.914958612860592 0.0253831561815608 -1.26360733111703 -1.29422663080737 1.9688216429647 -2.84906062241124 2.18587082668556 -0.550015690402007 0.338044279968562 0.558774949677835 0.384103580481232 0.672065055859755 -0.16376620207323 0.016853805427001 1.4537038242526 0.482103441063974 0.789074107866885 0.199935126616227 0.832704019741361 -1.23571247351102 -1.16242589182562 -0.363664467179446 0.293085762034397 -0.365973569126951 0.153462076236362 -0.829743058668309 1.30885976761424 0.632793281151429 1.42284365833259 -0.465606461734697 0.785021134057031 0.423061628752238 -1.48058213907861 1.44552256579483 1.04953178954978 -0.693248476794417 1.83894453302351 -0.523937737115397 2.12922042553243 -0.398572936683262 0.794509173468912 0.991044527812104 0.273895600302772 0.611973484699867 1.83669939286481 0.32421616105768 0.193843387315455 0.979109495986514 0.393503691855003 -0.734681002672868 -0.636462302545747 -0.638495382473401 -1.34189949663328 -1.1240419204599 -0.235925341051631 0.373602859405266 -0.0503884792926363 0.732329508342305 -0.217394903708307 -0.805686962541477 0.861363153313609 -1.34163851734237 1.37663269819507 0.515393607710326 -0.7074780447459 2.16334815831458 -1.86211216440443 0.195357084557359 0.218331285654584 -0.554620112102059 0.0803544911038496 0.788321933815065 -1.11898554003413 0.470544905285671 -0.84984475193254 -0.564759060013183
F001_x_M010 -0.168528405172836 0.146916949694286 -1.41870150969804 0.940368759522299 -1.22100355678546 1.42361772505281 1.26280892909483 -0.566738450219544 0.557734316279497 -0.528925616838006 0.139061248901464 -0.361318580414401 -0.505037289819191 0.836313989911023 1.28883579330272 0.279174820813192 -0.201595081639078 1.93523435159965 0.515792419601172 -0.206585210150678 0.41185295051742 0.459249928057899 -1.50633339877605 -1.03334855448536 1.36727021839843 -0.814094595191287 -0.166215556191503 -0.287583687067131 0.465501910795031 0.244180322530373 0.955121598784426 0.251393250406772 -0.325190315219361 -0.936294139887832 -0.590141800582122 0.191104216193929 -0.301013500456156 -0.784050623150589 -0.195688266471708 0.907617136104417 0.147867379388878 -0.338089426110578 0.196368291730834 -1.47430718345508 -1.71531430921389 -1.19313229139536 1.39618824307453 0.100016222319768 1.86871105737614 0.272968143622148 -1.17908534855305 -0.417148703844686 -0.205049000480606 0.403443244445321 0.230455524430031 -1.04522171067829 -0.596135537012392 0.180554689464222 0.203192025501752 -0.580369323056588 3.53230768149152 0.44739338723814 1.27594856762085 0.164722140789769 0.656315929458283 -0.557967914674908 0.0924270738888874 0.0223153039868979 1.00327753743472 0.134322507537261 -0.856219966319659 1.41853677551807 -0.438726199663854 -0.216073523708865 0.192797371008395 -0.00867556341167108 -0.510620810509492 -0.183642103211075 -1.12329078992973 1.23972534066322 0.480552843493166 -1.12458564177989 1.21071368426538 0.0791505225108211 1.59810319024156 -0.0948311699336074 -0.713318912009365 -0.592422652166284 0.704565512213785 1.37474921445789 -0.495092568615253 1.19708575056094 1.26455091952339 -0.329878516666926 -0.56757149533478 1.0319810252497 -0.944247329384903 0.579429370143774 -2.07852711272198 0.136780447008874
